mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
AI,3,100,0.7176447741872993,0.06830453567699979,0.010231255154673097,0.16596052285729446,-0.0022206341533535273,0.02168624926534807,0.45414044644920343,0.10409076025245535,0.35674370037612524,0.07885964898728133,0.04644847404971554,0.010709923048537141
AI,3,125,0.7108732626871623,0.11450913202678195,0.006827745429034624,0.1673425894978829,-0.002313512663725503,0.022143407787743798,0.4238489303410612,0.07992044864862877,0.32971842129475104,0.06040802578679838,0.04405716339236194,0.00771548554583209
AI,3,150,0.6659858021604484,0.08127572787637095,0.0016529473913722964,0.17156848378530443,-0.0021204567695848786,0.02328309572303728,0.39005142035478146,0.05138645367067093,0.30990759203919327,0.046272099399820826,0.042015074658050044,0.006401713633845558
AI,3,200,0.5670460091781503,0.15580779702086028,0.011099100611354816,0.16636402324492908,-9.317030161480413e-4,0.022641515490757942,0.4181741355971742,0.12836250460172086,0.33072908695014175,0.10115390721421443,0.044897471435855776,0.013093328179020772
AI,3,250,0.424978384981548,0.18708232526367455,0.060677737761144476,0.2077389266886658,0.004960051236264647,0.026859918190586533,0.41241418986465533,0.18412163331171855,0.31972462004884195,0.10107256897687036,0.042947879623046824,0.010725359145098819
AI,3,300,0.4700109637025695,0.31979201413977737,-0.04855686742336903,0.1530190405067989,-0.008404987531836532,0.021542838778441004,0.2866683640242394,0.06369870893054148,0.24453895906624287,0.06148743198161724,0.034619426124467556,0.00895388587266173
AI,3,350,0.43891158015422194,0.27970983239296254,0.011839888018370864,0.12258200859130285,6.818569864015306e-4,0.01771704505890557,0.22818573905609998,0.05564060610113652,0.18267637536718873,0.04483087712571748,0.02634938318993477,0.006393600142520698
AI,3,400,0.09099657724709334,0.42611401065831733,-0.01164996030608685,0.1136574468042274,-0.0030030437683325646,0.017603448435770476,0.24794363968470912,0.07557689881531476,0.19219451754477734,0.0605143161869492,0.02855329663291534,0.010249334754648284
AI,3,500,0.6133900324634479,0.35794460981031295,0.010413745943470413,0.10746811175709928,0.0012282620726345346,0.01590612259297304,0.1369519219813584,0.040630907893325435,0.11149425514242038,0.037338430222174215,0.016506631387097133,0.005618436737871042
AI,3,600+,0.3041826587526849,0.6089855992211473,-0.017748359014164716,0.13192054866710592,-0.0031395472605960026,0.02106794738633767,0.14198511864652374,0.06579476744552405,0.12536030080199298,0.058892959653337594,0.019907609021664475,0.009675130486726136
AI,4,<50,0.435837570416766,0.5675453237219968,0.04223885199664384,0.3680886889874258,9.651105232164605e-4,0.044275729725289766,0.5563001917107644,0.23712046923470917,0.4661097301044265,0.20207537421593388,0.055639599780510314,0.024167666257224253
AI,4,50,0.24077105746720168,0.8045923921557535,-0.011141013315990307,0.21029155785455395,-0.006958002194772351,0.0247865043689823,0.6024420700756116,0.19926280930419174,0.48256786879429986,0.14465026623197963,0.058125127847809425,0.014815690570298938
AI,4,60,0.5989874751965814,0.2337114780978039,-0.006876148112763834,0.20034899011454832,-0.006441256616357973,0.02330529159556514,0.60936890590034,0.16825833825444853,0.48491882533190334,0.1304143117745736,0.059219325675175474,0.015895639299613563
AI,4,70,0.601827722795025,0.22138679845473622,-0.039585342628788885,0.1821146322292277,-0.009357959581960935,0.022484742185512965,0.5341856803113496,0.1491442305420664,0.43413057453017,0.13263184581543244,0.0535394274848048,0.017004904721609773
AI,4,80,0.46323569515533297,0.1866176182324105,-0.05368656725126188,0.15938522243985256,-0.011832774563096787,0.019718556900827678,0.5827916922725241,0.07275704478154377,0.4629724370232758,0.051245506308011786,0.058913933893012325,0.0067619249026205155
AI,4,90,0.548087522698201,0.26062474694092974,0.010741347803617088,0.14705795243903108,-0.003567683972568493,0.016815013435848285,0.5543741145296434,0.1394761851862255,0.4438772731290988,0.10118491677758339,0.055703958502977956,0.012388438552086429
AI,4,100,0.3779862728712715,0.18050356324176467,0.017872701788726228,0.1621822707240061,-0.0032448812943937644,0.02031072632167365,0.587921067494178,0.1068562523371584,0.4728189968548123,0.08791057076202353,0.06137015768181933,0.010844580218143881
AI,4,125,0.3478654375687031,0.26895208687829497,0.0034778718521817154,0.22231336492387732,-0.004941293828727121,0.027985275697019984,0.5561521509926984,0.13666439455088727,0.4493242700308498,0.12195348190921237,0.05982474929223876,0.01357086097101352
AI,4,150,0.25395509358830715,0.14801296952849732,0.008231208654078429,0.15795729142943288,-0.0029108583526928802,0.021374579053141402,0.4819206593266371,0.06761096400280273,0.39138826348937894,0.04913688064446311,0.05315196512396391,0.006078530177656646
AI,4,200,0.16235503231202836,0.10515055615595852,0.0020202977756592732,0.18803585509264886,-0.003779784750874305,0.025589230638168935,0.4843843955536115,0.10898174518004947,0.39567431446193974,0.09394416349655098,0.05402166237409712,0.011815543364436519
AI,4,250,-0.003329138339856221,0.33481348163003366,0.07097075375708582,0.23779552344872695,0.005742314760572219,0.030282355336865515,0.47073286396820724,0.21783822295488936,0.3668019990653783,0.13862415327649366,0.049255414830673125,0.015142286694077755
AI,4,300,-0.08120710327594534,0.36520901191254657,-0.016639836682612267,0.14380296772975656,-0.004357379480346887,0.02064277456970697,0.30262697744234485,0.12827498988803843,0.25342487309259204,0.10746129634608172,0.035875472229674285,0.015463895108736855
AI,4,350,0.11940112617679573,0.142749541700058,0.003476468387715681,0.14039753835123542,-8.084229267575957e-4,0.02040575880486096,0.25514157703164636,0.05591218847717512,0.21029081769680041,0.05116537628576052,0.03036096566720983,0.0076062552557822904
AI,4,400,0.05524302978920714,0.2765391677528321,-0.014521172889460917,0.17157697246763765,-0.0037148081203524047,0.02580651772742383,0.2668299810208746,0.0743141554800054,0.20577314000707944,0.049137784250352416,0.030548422287566032,0.008639239458369845
AI,4,500,0.33103482081879165,0.6342819431962986,0.06647492150448904,0.14646407195219557,0.009251476523723448,0.021580797425501928,0.1777895706986505,0.08988289001867558,0.15812895362526722,0.08924381474681012,0.023277063200688883,0.012820518653498265
AI,4,600+,0.845310488614734,0.080833653870448,0.09005339600309414,0.16487656422094873,0.013676990784123605,0.02579178427172287,0.16573708402481308,0.09100386042316513,0.15807316968029944,0.0940523350812567,0.024780837393152608,0.01419972235402849
