mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
AI,5,500,0.660781040054449,0.3561962437161345,-0.09031002893288947,0.18797034913920274,-0.013058529577845847,0.027649806996140145,0.20265176904737467,0.11320626620869882,0.18644236566536992,0.11130721932602897,0.027311304440328338,0.016316680462229137
AI,5,600+,0.8031300258982551,0.2212767027243915,-0.10490706395055502,0.14040350413532926,-0.01609601227649069,0.021690402821472433,0.19530081239034955,0.07166441088618636,0.16968361187275785,0.07632878083112883,0.026284471031564813,0.01178819118362817
AI,5,NA,0.6469283545698623,0.0965117899414034,0.03865279459917945,0.42268596935570396,-3.1298057555810153e-4,0.04877635207505295,0.9207070746255734,0.24282880760931497,0.68353195884793,0.17004055208968202,0.07881693697085625,0.018743005737807992
AI,6,50,0.3993831589700365,0.22862812722879766,-0.027592547495608723,0.4182883312853027,-0.00869847387596253,0.053104807985692844,1.0211471463629727,0.5026172411719982,0.6943930115583008,0.24389423999901214,0.08592863272908015,0.03168545245438209
AI,6,60,0.36134325313453547,0.24372385666473215,-0.02539417523877006,0.4239945676961576,-0.008666347908076397,0.05632808407400141,1.0130393968734108,0.5343567187844812,0.687570088416066,0.2575107961552742,0.08723747014283689,0.0355498911347802
AI,6,70,0.3214131991173795,0.2544585197205625,-0.027830530219977175,0.444115231804609,-0.009371253792831873,0.06115328630987801,1.0160809690970163,0.5658933982752031,0.6873911677263698,0.2740902752244367,0.08905166454661899,0.039717857041753825
AI,6,80,0.27581471812766695,0.2567634621002083,-0.03336474403158477,0.47681125123104867,-0.010583982495337502,0.06730741413287138,1.0358868495184042,0.6065196292755234,0.6990855553591924,0.3026177383467175,0.09199695154061806,0.04509114523534422
AI,6,90,0.25089603306901476,0.27063353348295266,-0.037879327125578045,0.5518368409738047,-0.011791578981282459,0.079108580696594,1.0510725406492842,0.6740260556182968,0.7138548469149075,0.3550206745166559,0.09548286720162139,0.05420198609735727
AI,6,100,0.22459838312496028,0.2834278408132644,-0.041571489269972055,0.5865608400676504,-0.012627847969682037,0.08524675183707463,1.0643707991686424,0.7130623341788315,0.724792071222214,0.3812411642182714,0.09805092587211409,0.059213288247283585
AI,6,125,0.20978599341525697,0.2844789571538084,-0.022086846705392783,0.5400722848932876,-0.008928943757295185,0.07740214065047915,1.0379063398561328,0.6455684406236916,0.6990880797507852,0.31887457869555363,0.09524771884910843,0.048371710059464286
AI,6,150,0.21821051020514828,0.2882218249744107,-0.02200274515392809,0.5728902011398871,-0.008115299685483421,0.081645558918321,1.0520637474387182,0.6735108428170922,0.707508601455787,0.3414918044167601,0.09686228069290453,0.05088541809532176
AI,6,200,0.18424962686349042,0.24138930381279258,-0.005081076905770261,0.5763032937493865,-0.00456308748819956,0.0817013467378666,1.0004141769743042,0.6790126800515001,0.6798863858912316,0.3434154811608224,0.09380910604661788,0.05026805579043481
AI,6,250,0.521611137410086,0.29212670032919824,0.030786774898571144,0.1255841066743845,0.0019078542510559686,0.017130612026226972,0.34390989011464174,0.07357352725205508,0.2737675865718809,0.06272479379093618,0.03759654740689962,0.007895676458443657
AI,6,300,0.5309210701330875,0.24970565734921435,0.007714511901557716,0.03689029707870078,-9.299809738951336e-5,0.0054743453262989196,0.2443095944251456,0.06888734217391436,0.1968906594230532,0.055296136428046976,0.0275854750372718,0.007575708253904622
AI,6,350,0.5256555838588456,0.14665792048228635,0.015046860629966623,0.08346883122002861,0.0014382116992318356,0.011993429286484222,0.2232829946367661,0.07675155757959393,0.17871757921717457,0.05826390658642159,0.025386604769544668,0.008167716151131621
AI,6,400,0.36378728079396905,0.28225104699456,-0.006202137890868161,0.10955054736541771,-0.0013373848080307682,0.015720014913472764,0.23164870573273996,0.07045101235697686,0.188823985840581,0.06268788397202206,0.027135486691756666,0.008737634134762026
AI,6,500,0.32542552807930364,0.6570024686091634,-0.038185631027553416,0.1924994122692654,-0.005578284087559917,0.02816479426695476,0.22303719444181416,0.061324746295689556,0.19772302090214994,0.048959112799407574,0.02896745632716959,0.007292279778028602
AI,6,600+,0.7052827244756973,0.3839740046848451,-0.01906118330371869,0.10541883763055074,-0.00317752344990444,0.016119589858107925,0.16801168893451238,0.07122837073882195,0.1363325200046777,0.044262015876157086,0.021146943065299566,0.007104250793835103
AI,6,NA,0.541688965080465,0.19239089871623824,-0.05119899906024216,0.47905226823729663,-0.012281102548777179,0.05563828852177511,1.1117900259807272,0.4250893870142991,0.7904897643518102,0.23230426615729735,0.09173383819471995,0.026810735121995274
AI,7,50,0.7607592631843344,0.04119822873665288,-0.012530539299650967,0.14664275348623637,-0.0053965227761088,0.01764977688787099,0.5034850113157203,0.08552216630539615,0.3824480054122609,0.06581960010369431,0.046951473532429934,0.007410277584218802
AI,7,60,0.7602865038074202,0.04769200812785037,-0.008124217982368934,0.12106301865325132,-0.004481749148540348,0.015280087798470636,0.47246669018468496,0.0867133254789557,0.35910823624011795,0.06246649830770853,0.04514950023215182,0.007849161923659656
AI,7,70,0.7513417336146289,0.0595295182007392,-0.0025192595300746663,0.1205679875609,-0.003627495144525002,0.015900318606753287,0.46050783243803917,0.08924523821958202,0.35003633372453274,0.062409885095354924,0.04496113584037177,0.008663497049491153
AI,7,80,0.7361208938488114,0.06529865587386584,2.5603402563458764e-4,0.12730295392433036,-0.0032656985853646062,0.017291841582816644,0.4586200624310725,0.0920314227155078,0.34839905829001433,0.06468690698314758,0.04549817739675261,0.009589878998311246
AI,7,90,0.7204172490777013,0.07120429769656506,0.0023463895476577047,0.13571332965226607,-0.0030547803840684866,0.018830912680316236,0.4589671020488142,0.09083141596112149,0.3483068351973853,0.062251618085858926,0.04617139017785546,0.009918420700833956
AI,7,100,0.7002370310883193,0.08167573205813825,0.0045922237230524455,0.14299111541633033,-0.002788215619524753,0.020103562352365136,0.4594664364701347,0.08970207827992345,0.34932453529127955,0.06044370706795522,0.046786715744200826,0.010143144378767524
